member,dois,has_funder_name,has_funder_fundref,has_funder_asserted_publisher,has_funder_asserted_crossref,pc_has_funder_name,pc_has_funder_fundref,pc_has_funder_asserted_publisher,pc_has_funder_asserted_crossref
25267,59,0,0,0,0,0.0,0.0,0.0,0.0
30996,59,0,0,0,0,0.0,0.0,0.0,0.0
5263,59,0,0,0,0,0.0,0.0,0.0,0.0
23776,59,34,34,34,0,57.6,57.6,57.6,0.0
16520,59,0,0,0,0,0.0,0.0,0.0,0.0
16433,59,0,0,0,0,0.0,0.0,0.0,0.0
2115,59,0,0,0,0,0.0,0.0,0.0,0.0
22040,59,0,0,0,0,0.0,0.0,0.0,0.0
21949,59,0,0,0,0,0.0,0.0,0.0,0.0
28861,59,0,0,0,0,0.0,0.0,0.0,0.0
30571,59,0,0,0,0,0.0,0.0,0.0,0.0
10484,59,0,0,0,0,0.0,0.0,0.0,0.0
22771,59,0,0,0,0,0.0,0.0,0.0,0.0
23819,59,0,0,0,0,0.0,0.0,0.0,0.0
9368,59,0,0,0,0,0.0,0.0,0.0,0.0
26986,59,0,0,0,0,0.0,0.0,0.0,0.0
8753,59,0,0,0,0,0.0,0.0,0.0,0.0
9763,59,5,3,3,0,8.5,5.1,5.1,0.0
6186,58,0,0,0,0,0.0,0.0,0.0,0.0
22456,58,0,0,0,0,0.0,0.0,0.0,0.0
14905,58,0,0,0,0,0.0,0.0,0.0,0.0
16228,58,0,0,0,0,0.0,0.0,0.0,0.0
9908,58,0,0,0,0,0.0,0.0,0.0,0.0
8777,58,0,0,0,0,0.0,0.0,0.0,0.0
8237,58,0,0,0,0,0.0,0.0,0.0,0.0
25946,58,0,0,0,0,0.0,0.0,0.0,0.0
7270,58,0,0,0,0,0.0,0.0,0.0,0.0
19290,58,0,0,0,0,0.0,0.0,0.0,0.0
22597,58,0,0,0,0,0.0,0.0,0.0,0.0
9806,58,0,0,0,0,0.0,0.0,0.0,0.0
26014,58,0,0,0,0,0.0,0.0,0.0,0.0
3918,58,0,0,0,0,0.0,0.0,0.0,0.0
20286,58,0,0,0,0,0.0,0.0,0.0,0.0
31508,58,0,0,0,0,0.0,0.0,0.0,0.0
30660,58,0,0,0,0,0.0,0.0,0.0,0.0
9841,58,0,0,0,0,0.0,0.0,0.0,0.0
6287,58,0,0,0,0,0.0,0.0,0.0,0.0
21629,58,0,0,0,0,0.0,0.0,0.0,0.0
3037,58,0,0,0,0,0.0,0.0,0.0,0.0
30842,58,0,0,0,0,0.0,0.0,0.0,0.0
17827,58,0,0,0,0,0.0,0.0,0.0,0.0
11513,58,0,0,0,0,0.0,0.0,0.0,0.0
29039,58,0,0,0,0,0.0,0.0,0.0,0.0
10846,58,0,0,0,0,0.0,0.0,0.0,0.0
7933,58,0,0,0,0,0.0,0.0,0.0,0.0
8888,58,0,0,0,0,0.0,0.0,0.0,0.0
27706,58,0,0,0,0,0.0,0.0,0.0,0.0
29958,58,0,0,0,0,0.0,0.0,0.0,0.0
9693,58,0,0,0,0,0.0,0.0,0.0,0.0
18046,58,0,0,0,0,0.0,0.0,0.0,0.0
6647,58,0,0,0,0,0.0,0.0,0.0,0.0
28195,58,0,0,0,0,0.0,0.0,0.0,0.0
11984,58,0,0,0,0,0.0,0.0,0.0,0.0
8528,58,0,0,0,0,0.0,0.0,0.0,0.0
8772,58,0,0,0,0,0.0,0.0,0.0,0.0
24854,58,0,0,0,0,0.0,0.0,0.0,0.0
26636,58,0,0,0,0,0.0,0.0,0.0,0.0
26206,58,0,0,0,0,0.0,0.0,0.0,0.0
11032,58,0,0,0,0,0.0,0.0,0.0,0.0
28603,58,6,6,6,0,10.3,10.3,10.3,0.0
31589,58,0,0,0,0,0.0,0.0,0.0,0.0
28055,58,0,0,0,0,0.0,0.0,0.0,0.0
3459,58,0,0,0,0,0.0,0.0,0.0,0.0
9453,58,0,0,0,0,0.0,0.0,0.0,0.0
26385,58,0,0,0,0,0.0,0.0,0.0,0.0
21433,58,0,0,0,0,0.0,0.0,0.0,0.0
28999,58,0,0,0,0,0.0,0.0,0.0,0.0
11914,58,0,0,0,0,0.0,0.0,0.0,0.0
26150,58,0,0,0,0,0.0,0.0,0.0,0.0
21383,58,0,0,0,0,0.0,0.0,0.0,0.0
8770,58,0,0,0,0,0.0,0.0,0.0,0.0
30091,58,0,0,0,0,0.0,0.0,0.0,0.0
28828,58,0,0,0,0,0.0,0.0,0.0,0.0
29496,58,0,0,0,0,0.0,0.0,0.0,0.0
21683,58,0,0,0,0,0.0,0.0,0.0,0.0
20374,58,0,0,0,0,0.0,0.0,0.0,0.0
10543,58,0,0,0,0,0.0,0.0,0.0,0.0
31338,58,0,0,0,0,0.0,0.0,0.0,0.0
25541,58,0,0,0,0,0.0,0.0,0.0,0.0
31841,58,0,0,0,0,0.0,0.0,0.0,0.0
12232,58,0,0,0,0,0.0,0.0,0.0,0.0
4587,58,51,50,49,3,87.9,86.2,84.5,5.2
3552,58,0,0,0,0,0.0,0.0,0.0,0.0
24476,58,0,0,0,0,0.0,0.0,0.0,0.0
8448,58,0,0,0,0,0.0,0.0,0.0,0.0
22457,58,0,0,0,0,0.0,0.0,0.0,0.0
29289,58,0,0,0,0,0.0,0.0,0.0,0.0
26249,58,0,0,0,0,0.0,0.0,0.0,0.0
8708,58,0,0,0,0,0.0,0.0,0.0,0.0
27779,58,0,0,0,0,0.0,0.0,0.0,0.0
10196,57,0,0,0,0,0.0,0.0,0.0,0.0
27475,57,1,1,1,0,1.8,1.8,1.8,0.0
9082,57,0,0,0,0,0.0,0.0,0.0,0.0
3617,57,0,0,0,0,0.0,0.0,0.0,0.0
8807,57,0,0,0,0,0.0,0.0,0.0,0.0
3912,57,0,0,0,0,0.0,0.0,0.0,0.0
2354,57,0,0,0,0,0.0,0.0,0.0,0.0
27321,57,0,0,0,0,0.0,0.0,0.0,0.0
8518,57,0,0,0,0,0.0,0.0,0.0,0.0
21886,57,0,0,0,0,0.0,0.0,0.0,0.0
23017,57,0,0,0,0,0.0,0.0,0.0,0.0
30591,57,0,0,0,0,0.0,0.0,0.0,0.0
5393,57,0,0,0,0,0.0,0.0,0.0,0.0
23954,57,0,0,0,0,0.0,0.0,0.0,0.0
27041,57,0,0,0,0,0.0,0.0,0.0,0.0
16650,57,0,0,0,0,0.0,0.0,0.0,0.0
22507,57,0,0,0,0,0.0,0.0,0.0,0.0
7182,57,0,0,0,0,0.0,0.0,0.0,0.0
11512,57,0,0,0,0,0.0,0.0,0.0,0.0
8260,57,0,0,0,0,0.0,0.0,0.0,0.0
30562,57,0,0,0,0,0.0,0.0,0.0,0.0
5820,57,0,0,0,0,0.0,0.0,0.0,0.0
23387,57,0,0,0,0,0.0,0.0,0.0,0.0
27246,57,0,0,0,0,0.0,0.0,0.0,0.0
20675,57,0,0,0,0,0.0,0.0,0.0,0.0
25656,57,0,0,0,0,0.0,0.0,0.0,0.0
21761,57,0,0,0,0,0.0,0.0,0.0,0.0
6173,57,0,0,0,0,0.0,0.0,0.0,0.0
16313,57,0,0,0,0,0.0,0.0,0.0,0.0
16359,57,0,0,0,0,0.0,0.0,0.0,0.0
6786,57,0,0,0,0,0.0,0.0,0.0,0.0
29481,57,0,0,0,0,0.0,0.0,0.0,0.0
9410,57,0,0,0,0,0.0,0.0,0.0,0.0
5642,57,0,0,0,0,0.0,0.0,0.0,0.0
28465,57,0,0,0,0,0.0,0.0,0.0,0.0
4231,57,0,0,0,0,0.0,0.0,0.0,0.0
27853,57,0,0,0,0,0.0,0.0,0.0,0.0
2003,57,0,0,0,0,0.0,0.0,0.0,0.0
10915,57,0,0,0,0,0.0,0.0,0.0,0.0
9150,57,0,0,0,0,0.0,0.0,0.0,0.0
22958,57,0,0,0,0,0.0,0.0,0.0,0.0
438,57,0,0,0,0,0.0,0.0,0.0,0.0
8738,57,0,0,0,0,0.0,0.0,0.0,0.0
19930,57,0,0,0,0,0.0,0.0,0.0,0.0
8512,57,0,0,0,0,0.0,0.0,0.0,0.0
5571,57,0,0,0,0,0.0,0.0,0.0,0.0
19125,57,0,0,0,0,0.0,0.0,0.0,0.0
23812,57,0,0,0,0,0.0,0.0,0.0,0.0
20695,57,0,0,0,0,0.0,0.0,0.0,0.0
30983,57,0,0,0,0,0.0,0.0,0.0,0.0
3035,57,0,0,0,0,0.0,0.0,0.0,0.0
21336,57,0,0,0,0,0.0,0.0,0.0,0.0
20804,57,0,0,0,0,0.0,0.0,0.0,0.0
16129,57,0,0,0,0,0.0,0.0,0.0,0.0
19625,57,0,0,0,0,0.0,0.0,0.0,0.0
26208,57,0,0,0,0,0.0,0.0,0.0,0.0
20902,57,0,0,0,0,0.0,0.0,0.0,0.0
17032,57,0,0,0,0,0.0,0.0,0.0,0.0
4262,57,0,0,0,0,0.0,0.0,0.0,0.0
28560,57,0,0,0,0,0.0,0.0,0.0,0.0
11390,57,0,0,0,0,0.0,0.0,0.0,0.0
25907,57,0,0,0,0,0.0,0.0,0.0,0.0
11755,57,0,0,0,0,0.0,0.0,0.0,0.0
27479,57,0,0,0,0,0.0,0.0,0.0,0.0
5549,57,0,0,0,0,0.0,0.0,0.0,0.0
28285,57,0,0,0,0,0.0,0.0,0.0,0.0
6238,57,0,0,0,0,0.0,0.0,0.0,0.0
8750,57,0,0,0,0,0.0,0.0,0.0,0.0
18401,57,0,0,0,0,0.0,0.0,0.0,0.0
11028,57,0,0,0,0,0.0,0.0,0.0,0.0
8809,57,0,0,0,0,0.0,0.0,0.0,0.0
4665,57,0,0,0,0,0.0,0.0,0.0,0.0
30436,57,0,0,0,0,0.0,0.0,0.0,0.0
3977,57,0,0,0,0,0.0,0.0,0.0,0.0
28078,57,0,0,0,0,0.0,0.0,0.0,0.0
1743,57,0,0,0,0,0.0,0.0,0.0,0.0
23695,57,0,0,0,0,0.0,0.0,0.0,0.0
19613,57,0,0,0,0,0.0,0.0,0.0,0.0
11764,57,9,8,8,0,15.8,14.0,14.0,0.0
17748,57,0,0,0,0,0.0,0.0,0.0,0.0
9351,57,0,0,0,0,0.0,0.0,0.0,0.0
10367,57,0,0,0,0,0.0,0.0,0.0,0.0
19368,57,0,0,0,0,0.0,0.0,0.0,0.0
27429,57,0,0,0,0,0.0,0.0,0.0,0.0
9591,57,0,0,0,0,0.0,0.0,0.0,0.0
10666,57,0,0,0,0,0.0,0.0,0.0,0.0
18702,57,0,0,0,0,0.0,0.0,0.0,0.0
21476,57,0,0,0,0,0.0,0.0,0.0,0.0
1953,57,0,0,0,0,0.0,0.0,0.0,0.0
20392,57,0,0,0,0,0.0,0.0,0.0,0.0
26979,57,0,0,0,0,0.0,0.0,0.0,0.0
7913,56,10,10,10,0,17.9,17.9,17.9,0.0
9379,56,0,0,0,0,0.0,0.0,0.0,0.0
3190,56,0,0,0,0,0.0,0.0,0.0,0.0
29551,56,0,0,0,0,0.0,0.0,0.0,0.0
6387,56,20,18,18,0,35.7,32.1,32.1,0.0
25545,56,0,0,0,0,0.0,0.0,0.0,0.0
20565,56,0,0,0,0,0.0,0.0,0.0,0.0
24666,56,0,0,0,0,0.0,0.0,0.0,0.0
5212,56,3,3,3,0,5.4,5.4,5.4,0.0
28477,56,0,0,0,0,0.0,0.0,0.0,0.0
8762,56,0,0,0,0,0.0,0.0,0.0,0.0
33336,56,0,0,0,0,0.0,0.0,0.0,0.0
24098,56,0,0,0,0,0.0,0.0,0.0,0.0
16184,56,19,19,19,0,33.9,33.9,33.9,0.0
23121,56,0,0,0,0,0.0,0.0,0.0,0.0
2218,56,0,0,0,0,0.0,0.0,0.0,0.0
12043,56,0,0,0,0,0.0,0.0,0.0,0.0
22752,56,0,0,0,0,0.0,0.0,0.0,0.0
9604,56,0,0,0,0,0.0,0.0,0.0,0.0
17587,56,0,0,0,0,0.0,0.0,0.0,0.0
26285,56,0,0,0,0,0.0,0.0,0.0,0.0
27979,56,0,0,0,0,0.0,0.0,0.0,0.0
3578,56,18,15,12,4,32.1,26.8,21.4,7.1
26213,56,0,0,0,0,0.0,0.0,0.0,0.0
22447,56,0,0,0,0,0.0,0.0,0.0,0.0
8845,56,0,0,0,0,0.0,0.0,0.0,0.0
30330,56,0,0,0,0,0.0,0.0,0.0,0.0
6717,56,0,0,0,0,0.0,0.0,0.0,0.0
19855,56,0,0,0,0,0.0,0.0,0.0,0.0
8078,56,0,0,0,0,0.0,0.0,0.0,0.0
26343,56,0,0,0,0,0.0,0.0,0.0,0.0
6874,56,0,0,0,0,0.0,0.0,0.0,0.0
19008,56,9,9,9,0,16.1,16.1,16.1,0.0
3928,56,0,0,0,0,0.0,0.0,0.0,0.0
19581,56,0,0,0,0,0.0,0.0,0.0,0.0
33021,56,0,0,0,0,0.0,0.0,0.0,0.0
10942,56,0,0,0,0,0.0,0.0,0.0,0.0
6746,56,0,0,0,0,0.0,0.0,0.0,0.0
7096,56,1,1,1,0,1.8,1.8,1.8,0.0
5132,56,0,0,0,0,0.0,0.0,0.0,0.0
3933,56,0,0,0,0,0.0,0.0,0.0,0.0
30532,56,0,0,0,0,0.0,0.0,0.0,0.0
29415,56,0,0,0,0,0.0,0.0,0.0,0.0
18738,56,0,0,0,0,0.0,0.0,0.0,0.0
25710,56,0,0,0,0,0.0,0.0,0.0,0.0
26549,56,0,0,0,0,0.0,0.0,0.0,0.0
25052,56,0,0,0,0,0.0,0.0,0.0,0.0
30361,56,0,0,0,0,0.0,0.0,0.0,0.0
11727,56,0,0,0,0,0.0,0.0,0.0,0.0
24469,56,0,0,0,0,0.0,0.0,0.0,0.0
22987,56,1,1,1,0,1.8,1.8,1.8,0.0
30248,56,0,0,0,0,0.0,0.0,0.0,0.0
2168,56,11,9,9,0,19.6,16.1,16.1,0.0
28942,56,0,0,0,0,0.0,0.0,0.0,0.0
27285,56,0,0,0,0,0.0,0.0,0.0,0.0
24891,56,0,0,0,0,0.0,0.0,0.0,0.0
11205,56,0,0,0,0,0.0,0.0,0.0,0.0
9263,56,0,0,0,0,0.0,0.0,0.0,0.0
21727,56,0,0,0,0,0.0,0.0,0.0,0.0
6616,56,0,0,0,0,0.0,0.0,0.0,0.0
12225,56,0,0,0,0,0.0,0.0,0.0,0.0
16834,56,0,0,0,0,0.0,0.0,0.0,0.0
28032,56,0,0,0,0,0.0,0.0,0.0,0.0
21624,56,0,0,0,0,0.0,0.0,0.0,0.0
21167,56,0,0,0,0,0.0,0.0,0.0,0.0
10854,56,0,0,0,0,0.0,0.0,0.0,0.0
11815,56,0,0,0,0,0.0,0.0,0.0,0.0
26288,56,0,0,0,0,0.0,0.0,0.0,0.0
19904,56,0,0,0,0,0.0,0.0,0.0,0.0
8306,56,0,0,0,0,0.0,0.0,0.0,0.0
11698,56,0,0,0,0,0.0,0.0,0.0,0.0
8678,56,0,0,0,0,0.0,0.0,0.0,0.0
9703,56,0,0,0,0,0.0,0.0,0.0,0.0
2887,56,44,41,40,5,78.6,73.2,71.4,8.9
28301,56,0,0,0,0,0.0,0.0,0.0,0.0
24949,56,0,0,0,0,0.0,0.0,0.0,0.0
18203,56,0,0,0,0,0.0,0.0,0.0,0.0
5533,56,17,17,17,0,30.4,30.4,30.4,0.0
16568,56,0,0,0,0,0.0,0.0,0.0,0.0
11471,56,0,0,0,0,0.0,0.0,0.0,0.0
21219,56,0,0,0,0,0.0,0.0,0.0,0.0
22140,56,0,0,0,0,0.0,0.0,0.0,0.0
27984,56,0,0,0,0,0.0,0.0,0.0,0.0
29071,56,0,0,0,0,0.0,0.0,0.0,0.0
23269,56,0,0,0,0,0.0,0.0,0.0,0.0
16852,56,0,0,0,0,0.0,0.0,0.0,0.0
5668,56,0,0,0,0,0.0,0.0,0.0,0.0
9930,56,8,8,7,1,14.3,14.3,12.5,1.8
19115,56,0,0,0,0,0.0,0.0,0.0,0.0
21625,56,0,0,0,0,0.0,0.0,0.0,0.0
25479,56,0,0,0,0,0.0,0.0,0.0,0.0
3859,56,0,0,0,0,0.0,0.0,0.0,0.0
22433,56,0,0,0,0,0.0,0.0,0.0,0.0
6231,56,0,0,0,0,0.0,0.0,0.0,0.0
18391,56,0,0,0,0,0.0,0.0,0.0,0.0
34361,56,0,0,0,0,0.0,0.0,0.0,0.0
5428,56,0,0,0,0,0.0,0.0,0.0,0.0
6999,56,0,0,0,0,0.0,0.0,0.0,0.0
10244,56,0,0,0,0,0.0,0.0,0.0,0.0
19427,56,0,0,0,0,0.0,0.0,0.0,0.0
17709,56,0,0,0,0,0.0,0.0,0.0,0.0
26011,56,0,0,0,0,0.0,0.0,0.0,0.0
18400,56,0,0,0,0,0.0,0.0,0.0,0.0
10669,56,0,0,0,0,0.0,0.0,0.0,0.0
21667,56,0,0,0,0,0.0,0.0,0.0,0.0
19282,56,0,0,0,0,0.0,0.0,0.0,0.0
17803,56,0,0,0,0,0.0,0.0,0.0,0.0
22585,56,0,0,0,0,0.0,0.0,0.0,0.0
29788,56,0,0,0,0,0.0,0.0,0.0,0.0
29376,56,0,0,0,0,0.0,0.0,0.0,0.0
20301,56,0,0,0,0,0.0,0.0,0.0,0.0
31893,56,0,0,0,0,0.0,0.0,0.0,0.0
30469,56,0,0,0,0,0.0,0.0,0.0,0.0
8526,56,0,0,0,0,0.0,0.0,0.0,0.0
5718,56,0,0,0,0,0.0,0.0,0.0,0.0
13308,56,0,0,0,0,0.0,0.0,0.0,0.0
5654,56,0,0,0,0,0.0,0.0,0.0,0.0
26106,56,0,0,0,0,0.0,0.0,0.0,0.0
27365,56,0,0,0,0,0.0,0.0,0.0,0.0
25584,55,0,0,0,0,0.0,0.0,0.0,0.0
6990,55,0,0,0,0,0.0,0.0,0.0,0.0
7773,55,0,0,0,0,0.0,0.0,0.0,0.0
5921,55,18,1,1,1,32.7,1.8,1.8,1.8
11628,55,0,0,0,0,0.0,0.0,0.0,0.0
7822,55,0,0,0,0,0.0,0.0,0.0,0.0
7617,55,1,1,1,0,1.8,1.8,1.8,0.0
22878,55,0,0,0,0,0.0,0.0,0.0,0.0
5252,55,0,0,0,0,0.0,0.0,0.0,0.0
9517,55,0,0,0,0,0.0,0.0,0.0,0.0
29670,55,0,0,0,0,0.0,0.0,0.0,0.0
17060,55,0,0,0,0,0.0,0.0,0.0,0.0
20370,55,0,0,0,0,0.0,0.0,0.0,0.0
10096,55,0,0,0,0,0.0,0.0,0.0,0.0
7073,55,0,0,0,0,0.0,0.0,0.0,0.0
2116,55,0,0,0,0,0.0,0.0,0.0,0.0
8136,55,0,0,0,0,0.0,0.0,0.0,0.0
12355,55,0,0,0,0,0.0,0.0,0.0,0.0
10123,55,0,0,0,0,0.0,0.0,0.0,0.0
9455,55,0,0,0,0,0.0,0.0,0.0,0.0
27258,55,0,0,0,0,0.0,0.0,0.0,0.0
12290,55,0,0,0,0,0.0,0.0,0.0,0.0
18389,55,0,0,0,0,0.0,0.0,0.0,0.0
17751,55,0,0,0,0,0.0,0.0,0.0,0.0
24763,55,0,0,0,0,0.0,0.0,0.0,0.0
30441,55,0,0,0,0,0.0,0.0,0.0,0.0
10508,55,0,0,0,0,0.0,0.0,0.0,0.0
31159,55,0,0,0,0,0.0,0.0,0.0,0.0
10900,55,0,0,0,0,0.0,0.0,0.0,0.0
27819,55,0,0,0,0,0.0,0.0,0.0,0.0
7486,55,0,0,0,0,0.0,0.0,0.0,0.0
8261,55,0,0,0,0,0.0,0.0,0.0,0.0
30804,55,0,0,0,0,0.0,0.0,0.0,0.0
11087,55,0,0,0,0,0.0,0.0,0.0,0.0
29641,55,0,0,0,0,0.0,0.0,0.0,0.0
8207,55,0,0,0,0,0.0,0.0,0.0,0.0
30796,55,0,0,0,0,0.0,0.0,0.0,0.0
17305,55,21,21,21,0,38.2,38.2,38.2,0.0
9629,55,25,22,18,4,45.5,40.0,32.7,7.3
1595,55,0,0,0,0,0.0,0.0,0.0,0.0
9355,55,0,0,0,0,0.0,0.0,0.0,0.0
17126,55,0,0,0,0,0.0,0.0,0.0,0.0
30367,55,0,0,0,0,0.0,0.0,0.0,0.0
18707,55,0,0,0,0,0.0,0.0,0.0,0.0
16290,55,0,0,0,0,0.0,0.0,0.0,0.0
8890,55,0,0,0,0,0.0,0.0,0.0,0.0
11300,55,0,0,0,0,0.0,0.0,0.0,0.0
25228,55,0,0,0,0,0.0,0.0,0.0,0.0
18750,55,0,0,0,0,0.0,0.0,0.0,0.0
33681,55,0,0,0,0,0.0,0.0,0.0,0.0
30689,55,0,0,0,0,0.0,0.0,0.0,0.0
6184,55,0,0,0,0,0.0,0.0,0.0,0.0
23943,55,0,0,0,0,0.0,0.0,0.0,0.0
24489,55,0,0,0,0,0.0,0.0,0.0,0.0
30004,55,0,0,0,0,0.0,0.0,0.0,0.0
23764,55,0,0,0,0,0.0,0.0,0.0,0.0
22930,55,0,0,0,0,0.0,0.0,0.0,0.0
33506,55,0,0,0,0,0.0,0.0,0.0,0.0
10384,55,0,0,0,0,0.0,0.0,0.0,0.0
11131,55,0,0,0,0,0.0,0.0,0.0,0.0
12116,55,0,0,0,0,0.0,0.0,0.0,0.0
17372,55,0,0,0,0,0.0,0.0,0.0,0.0
32299,55,0,0,0,0,0.0,0.0,0.0,0.0
7685,55,0,0,0,0,0.0,0.0,0.0,0.0
25065,55,0,0,0,0,0.0,0.0,0.0,0.0
34064,55,0,0,0,0,0.0,0.0,0.0,0.0
6736,55,0,0,0,0,0.0,0.0,0.0,0.0
29935,55,0,0,0,0,0.0,0.0,0.0,0.0
30877,55,0,0,0,0,0.0,0.0,0.0,0.0
17414,55,0,0,0,0,0.0,0.0,0.0,0.0
26703,55,0,0,0,0,0.0,0.0,0.0,0.0
30632,55,0,0,0,0,0.0,0.0,0.0,0.0
28156,55,0,0,0,0,0.0,0.0,0.0,0.0
8983,55,0,0,0,0,0.0,0.0,0.0,0.0
29412,55,0,0,0,0,0.0,0.0,0.0,0.0
10813,55,0,0,0,0,0.0,0.0,0.0,0.0
17377,55,0,0,0,0,0.0,0.0,0.0,0.0
19472,55,0,0,0,0,0.0,0.0,0.0,0.0
7236,55,0,0,0,0,0.0,0.0,0.0,0.0
20469,55,0,0,0,0,0.0,0.0,0.0,0.0
7059,55,8,8,8,0,14.5,14.5,14.5,0.0
24856,55,0,0,0,0,0.0,0.0,0.0,0.0
5677,55,0,0,0,0,0.0,0.0,0.0,0.0
11182,55,0,0,0,0,0.0,0.0,0.0,0.0
1740,55,0,0,0,0,0.0,0.0,0.0,0.0
9971,54,0,0,0,0,0.0,0.0,0.0,0.0
27796,54,0,0,0,0,0.0,0.0,0.0,0.0
8367,54,0,0,0,0,0.0,0.0,0.0,0.0
25534,54,0,0,0,0,0.0,0.0,0.0,0.0
14579,54,0,0,0,0,0.0,0.0,0.0,0.0
23910,54,0,0,0,0,0.0,0.0,0.0,0.0
10261,54,0,0,0,0,0.0,0.0,0.0,0.0
2011,54,0,0,0,0,0.0,0.0,0.0,0.0
10327,54,0,0,0,0,0.0,0.0,0.0,0.0
12332,54,0,0,0,0,0.0,0.0,0.0,0.0
29343,54,0,0,0,0,0.0,0.0,0.0,0.0
24563,54,0,0,0,0,0.0,0.0,0.0,0.0
18482,54,0,0,0,0,0.0,0.0,0.0,0.0
2919,54,0,0,0,0,0.0,0.0,0.0,0.0
21103,54,0,0,0,0,0.0,0.0,0.0,0.0
16080,54,0,0,0,0,0.0,0.0,0.0,0.0
34167,54,0,0,0,0,0.0,0.0,0.0,0.0
6261,54,0,0,0,0,0.0,0.0,0.0,0.0
16206,54,0,0,0,0,0.0,0.0,0.0,0.0
2449,54,0,0,0,0,0.0,0.0,0.0,0.0
31177,54,0,0,0,0,0.0,0.0,0.0,0.0
8359,54,36,32,32,1,66.7,59.3,59.3,1.9
5362,54,0,0,0,0,0.0,0.0,0.0,0.0
23578,54,0,0,0,0,0.0,0.0,0.0,0.0
5955,54,0,0,0,0,0.0,0.0,0.0,0.0
4714,54,0,0,0,0,0.0,0.0,0.0,0.0
9046,54,6,5,5,0,11.1,9.3,9.3,0.0
7661,54,0,0,0,0,0.0,0.0,0.0,0.0
27510,54,0,0,0,0,0.0,0.0,0.0,0.0
27795,54,0,0,0,0,0.0,0.0,0.0,0.0
11378,54,0,0,0,0,0.0,0.0,0.0,0.0
29170,54,0,0,0,0,0.0,0.0,0.0,0.0
26323,54,0,0,0,0,0.0,0.0,0.0,0.0
1364,54,0,0,0,0,0.0,0.0,0.0,0.0
33521,54,0,0,0,0,0.0,0.0,0.0,0.0
31149,54,0,0,0,0,0.0,0.0,0.0,0.0
23268,54,0,0,0,0,0.0,0.0,0.0,0.0
31859,54,0,0,0,0,0.0,0.0,0.0,0.0
25524,54,0,0,0,0,0.0,0.0,0.0,0.0
6963,54,0,0,0,0,0.0,0.0,0.0,0.0
28246,54,0,0,0,0,0.0,0.0,0.0,0.0
5341,54,0,0,0,0,0.0,0.0,0.0,0.0
17108,54,0,0,0,0,0.0,0.0,0.0,0.0
30397,54,0,0,0,0,0.0,0.0,0.0,0.0
25081,54,0,0,0,0,0.0,0.0,0.0,0.0
28696,54,0,0,0,0,0.0,0.0,0.0,0.0
23922,54,0,0,0,0,0.0,0.0,0.0,0.0
9954,54,0,0,0,0,0.0,0.0,0.0,0.0
19697,54,0,0,0,0,0.0,0.0,0.0,0.0
8503,54,0,0,0,0,0.0,0.0,0.0,0.0
33546,54,0,0,0,0,0.0,0.0,0.0,0.0
29955,54,0,0,0,0,0.0,0.0,0.0,0.0
25268,54,0,0,0,0,0.0,0.0,0.0,0.0
19395,54,0,0,0,0,0.0,0.0,0.0,0.0
9769,54,0,0,0,0,0.0,0.0,0.0,0.0
6855,54,0,0,0,0,0.0,0.0,0.0,0.0
26055,54,0,0,0,0,0.0,0.0,0.0,0.0
28932,54,0,0,0,0,0.0,0.0,0.0,0.0
21916,54,0,0,0,0,0.0,0.0,0.0,0.0
25348,54,0,0,0,0,0.0,0.0,0.0,0.0
17895,54,0,0,0,0,0.0,0.0,0.0,0.0
12034,54,0,0,0,0,0.0,0.0,0.0,0.0
28442,54,0,0,0,0,0.0,0.0,0.0,0.0
32078,54,0,0,0,0,0.0,0.0,0.0,0.0
21679,54,0,0,0,0,0.0,0.0,0.0,0.0
18477,54,0,0,0,0,0.0,0.0,0.0,0.0
7252,54,0,0,0,0,0.0,0.0,0.0,0.0
10363,54,0,0,0,0,0.0,0.0,0.0,0.0
1333,54,0,0,0,0,0.0,0.0,0.0,0.0
28667,54,0,0,0,0,0.0,0.0,0.0,0.0
22696,54,0,0,0,0,0.0,0.0,0.0,0.0
10106,54,0,0,0,0,0.0,0.0,0.0,0.0
26548,54,0,0,0,0,0.0,0.0,0.0,0.0
17614,54,0,0,0,0,0.0,0.0,0.0,0.0
8465,54,0,0,0,0,0.0,0.0,0.0,0.0
29063,54,0,0,0,0,0.0,0.0,0.0,0.0
11044,54,0,0,0,0,0.0,0.0,0.0,0.0
19243,54,0,0,0,0,0.0,0.0,0.0,0.0
24823,54,0,0,0,0,0.0,0.0,0.0,0.0
8159,54,0,0,0,0,0.0,0.0,0.0,0.0
19698,54,0,0,0,0,0.0,0.0,0.0,0.0
31650,54,0,0,0,0,0.0,0.0,0.0,0.0
9020,54,0,0,0,0,0.0,0.0,0.0,0.0
28298,54,0,0,0,0,0.0,0.0,0.0,0.0
11250,54,0,0,0,0,0.0,0.0,0.0,0.0
28711,54,0,0,0,0,0.0,0.0,0.0,0.0
21421,54,4,1,0,1,7.4,1.9,0.0,1.9
26284,54,0,0,0,0,0.0,0.0,0.0,0.0
6190,54,0,0,0,0,0.0,0.0,0.0,0.0
2184,54,0,0,0,0,0.0,0.0,0.0,0.0
30313,54,0,0,0,0,0.0,0.0,0.0,0.0
19809,54,0,0,0,0,0.0,0.0,0.0,0.0
24716,53,0,0,0,0,0.0,0.0,0.0,0.0
5222,53,25,11,9,2,47.2,20.8,17.0,3.8
